time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine is {\"level\":\"info\",\"@timestamp\":\"2022-07-07T03:02:06.033678\",\"msg\":\"\",\"type\":\"kill\",\"user_id\":1002061070,\"room_id\":1,\"bullet_id\":0,\"fishes\":{\"103\":1},\"drop\":null,\"special_gun_odds\":{},\"odds\":4,\"credit\":12000000,\"after\":919806994683,\"mer_code\":\"vn\"}\n"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine to %!s(int=340000)"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine is {\"level\":\"info\",\"@timestamp\":\"2022-07-07T03:06:22.269493\",\"msg\":\"\",\"type\":\"sum_fish\",\"fish_id\":901,\"special_gun\":901,\"cost\":0,\"prize\":0}\n"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine to %!s(int=345000)"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine is {\"level\":\"info\",\"@timestamp\":\"2022-07-07T03:11:00.341716\",\"msg\":\"\",\"type\":\"sum_fish\",\"fish_id\":102,\"special_gun\":903,\"cost\":0,\"prize\":18000000}\n"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine to %!s(int=350000)"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine is {\"level\":\"info\",\"@timestamp\":\"2022-07-07T03:15:07.178121\",\"msg\":\"\",\"type\":\"sum_fish\",\"fish_id\":203,\"special_gun\":905,\"cost\":0,\"prize\":126000000}\n"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine to %!s(int=355000)"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine is {\"level\":\"info\",\"@timestamp\":\"2022-07-07T03:22:21.685255\",\"msg\":\"\",\"type\":\"fire\",\"room_id\":2,\"user_id\":1002061125,\"credit\":3000000,\"bullet\":1,\"fishId\":11735,\"fish_type\":301,\"after\":737343352000,\"mer_code\":\"vn\"}\n"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine to %!s(int=360000)"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine is {\"level\":\"info\",\"@timestamp\":\"2022-07-07T05:02:12.881323\",\"msg\":\"\",\"type\":\"sum_fish\",\"fish_id\":201,\"special_gun\":0,\"cost\":21000,\"prize\":0}\n"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine to %!s(int=365000)"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine is {\"level\":\"info\",\"@timestamp\":\"2022-07-07T05:10:14.516700\",\"msg\":\"\",\"type\":\"fire\",\"room_id\":0,\"user_id\":1002061071,\"credit\":30000,\"bullet\":10,\"fishId\":1920,\"fish_type\":103,\"after\":88970172,\"mer_code\":\"vn\"}\n"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine to %!s(int=370000)"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine is {\"level\":\"info\",\"@timestamp\":\"2022-07-07T05:17:13.452851\",\"msg\":\"\",\"type\":\"fire\",\"room_id\":2,\"user_id\":1002061070,\"credit\":30000000,\"bullet\":10,\"fishId\":3199,\"fish_type\":201,\"after\":1118115094683,\"mer_code\":\"vn\"}\n"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine to %!s(int=375000)"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine is {\"level\":\"info\",\"@timestamp\":\"2022-07-07T05:25:20.997248\",\"msg\":\"\",\"type\":\"kill\",\"user_id\":1002061128,\"room_id\":2,\"bullet_id\":114,\"fishes\":{\"205\":1},\"drop\":null,\"special_gun_odds\":{},\"odds\":9,\"credit\":27000000,\"after\":1002007500000,\"mer_code\":\"vn\"}\n"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine to %!s(int=380000)"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine is {\"level\":\"info\",\"@timestamp\":\"2022-07-07T05:31:36.944883\",\"msg\":\"\",\"type\":\"kill\",\"user_id\":1002061071,\"room_id\":0,\"bullet_id\":0,\"fishes\":{\"102\":1},\"drop\":null,\"special_gun_odds\":{},\"odds\":3,\"credit\":90000,\"after\":183440172,\"mer_code\":\"vn\"}\n"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine to %!s(int=385000)"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine is {\"level\":\"info\",\"@timestamp\":\"2022-07-07T05:37:41.363074\",\"msg\":\"\",\"type\":\"fire\",\"room_id\":2,\"user_id\":1002061070,\"credit\":30000000,\"bullet\":10,\"fishId\":7941,\"fish_type\":203,\"after\":1297455094683,\"mer_code\":\"vn\"}\n"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine to %!s(int=390000)"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine is {\"level\":\"info\",\"@timestamp\":\"2022-07-07T05:52:58.689968\",\"msg\":\"\",\"type\":\"sum_fish\",\"fish_id\":202,\"special_gun\":904,\"cost\":0,\"prize\":144000}\n"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine to %!s(int=395000)"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine is {\"level\":\"info\",\"@timestamp\":\"2022-07-07T06:08:16.392140\",\"msg\":\"\",\"type\":\"fire\",\"room_id\":0,\"user_id\":1002061071,\"credit\":30000,\"bullet\":10,\"fishId\":3896,\"fish_type\":401,\"after\":154710172,\"mer_code\":\"vn\"}\n"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine to %!s(int=400000)"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine is {\"level\":\"info\",\"@timestamp\":\"2022-07-07T07:08:19.169237\",\"msg\":\"\",\"type\":\"fire\",\"room_id\":1,\"user_id\":1002061070,\"credit\":300000,\"bullet\":1,\"fishId\":1890,\"fish_type\":303,\"after\":1348502794683,\"mer_code\":\"vn\"}\n"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine to %!s(int=405000)"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine is {\"level\":\"info\",\"@timestamp\":\"2022-07-07T08:16:33.973849\",\"msg\":\"\",\"type\":\"sum_fish\",\"fish_id\":205,\"special_gun\":0,\"cost\":0,\"prize\":243000}\n"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine to %!s(int=410000)"
time="2022-07-12T13:56:27+08:00" level=info msg="ReadLine is {\"level\":\"info\",\"@timestamp\":\"2022-07-08T01:56:33.378199\",\"msg\":\"\",\"type\":\"fire\",\"room_id\":0,\"user_id\":1002061078,\"credit\":30000,\"bullet\":10,\"fishId\":3295,\"fish_type\":304,\"after\":2082735176,\"mer_code\":\"vn\"}\n"
time="2022-07-12T13:56:30+08:00" level=info msg="ReadLine waiting..."
time="2022-07-12T13:56:33+08:00" level=info msg="ReadLine waiting..."
